time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 08:10:00,proactive,2026-04-02 08:05:00,2026-04-02 08:09:00,26.742191903078854,39.0,13.259550095463126,13.259550095463126,14.295132472068794,13.993674423321806,0.2101855310969282,13.851173612250468,0.001166139535276817,0,21.88,22.86,22.0567213114754,0.9800000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.34,0.33,0.33,59.78124742433906,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort,Prepare for evening temperature rise and prioritize comfort,1.0,2.5,0.0,39.0,0.45,0.35,0.2,79.12117593040156
2026-04-02 08:20:00,proactive,2026-04-02 08:15:00,2026-04-02 08:19:00,31.112087333940487,39.0,8.694803001545505,8.694803001545505,9.521585008314254,13.67112903347899,0.07771048034693685,13.554769890506716,0.001139260752789916,0,21.88,22.86,22.21737704918032,0.9800000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.45,0.35,0.2,34.023813016535314,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort.,Prepare for evening temperature rise and prioritize comfort.,1.0,2.5,0.0,39.0,0.5,0.3,0.2,37.80322334794315
2026-04-02 08:30:00,proactive,2026-04-02 08:25:00,2026-04-02 08:29:00,34.48811677362077,39.0,5.116314684601058,5.116314684601058,5.740749090751635,12.860532632677408,0.14225117354337474,12.656859997098909,0.0010717110527231173,0,21.88,22.86,22.378032786885242,0.9800000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.5,0.3,0.2,13.091573039305338,set_cost_weights,agent,Raising comfort weight due to upcoming evening high temperature demand and user objective of maintaining a stable indoor temperature.,Raising comfort weight due to upcoming evening high temperature demand and user objective of maintaining a stable indoor temperature.,1.0,2.5,0.0,39.0,0.6,0.3,0.1,15.7092306693843
2026-04-02 08:40:00,proactive,2026-04-02 08:35:00,2026-04-02 08:39:00,36.890702328129755,39.0,2.526256114455353,2.526256114455353,2.9606775938699244,11.776235905459009,0.15857449515782648,11.55206309747067,0.000981352992121584,0,21.88,22.86,22.538688524590153,0.9800000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.6,0.3,0.1,3.832138415785934,set_cost_weights,agent,Raising comfort weight due to upcoming evening high temperature demand and user objective of maintaining a stable indoor temperature.,Raising comfort weight due to upcoming evening high temperature demand and user objective of maintaining a stable indoor temperature.,1.0,2.5,0.0,39.0,0.7,0.2,0.1,4.469354058376118
2026-04-02 08:50:00,proactive,2026-04-02 08:45:00,2026-04-02 08:49:00,38.45734837730151,39.0,0.8045646657310825,0.8045646657310825,1.0803047052088601,10.6856241272116,0.1467599349570186,10.479558624461246,0.0008904686772676332,0,21.88,22.86,22.699344262295075,0.9800000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.7,0.2,0.1,0.4549185551169012,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort,Prepare for evening temperature rise and prioritize comfort,1.0,2.5,0.0,39.0,0.8,0.15,0.05,0.5192004475014204
2026-04-02 09:00:00,proactive,2026-04-02 08:55:00,2026-04-02 08:59:00,39.374554551120234,39.0,0.18343798169521364,-0.18343798169521364,0.3745545511202337,9.778821612088155,0.16980239219346502,9.56361472029001,0.0008149018010073462,0,22.86,22.86,22.859999999999992,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.8,0.15,0.05,0.028149046706216516,set_cost_weights,agent,Preparation for evening comfort with rising tariffs,Preparation for evening comfort with rising tariffs,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.030699094218050522
2026-04-02 09:10:00,proactive,2026-04-02 09:05:00,2026-04-02 09:09:00,39.955380747955665,39.0,0.8721269529177093,-0.8721269529177093,0.9553807479556653,8.836546446113989,0.11463988714182659,8.676970656450703,0.0007363788705094991,0,22.86,22.86,22.859999999999996,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.684916305264539,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.684916305264539
2026-04-02 09:20:00,proactive,2026-04-02 09:15:00,2026-04-02 09:19:00,40.14367323721369,39.0,1.126670106023481,-1.126670106023481,1.1436732372136902,8.148632725839034,0.08059618793060523,8.036924741907027,0.000679052727153253,0,22.86,22.86,22.86,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,1.14278810083472,set_cost_weights,agent,Prepared for evening temperature rise and optimized for cost savings during on-peak hours.,Prepared for evening temperature rise and optimized for cost savings during on-peak hours.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,1.14278810083472
2026-04-02 09:30:00,proactive,2026-04-02 09:25:00,2026-04-02 09:29:00,40.09632491303382,39.0,1.117172062502084,-1.117172062502084,1.1352729608895942,7.684164174337934,0.05180853254908704,7.6127259229617295,0.0006403470145281611,0,22.86,22.86,22.860000000000003,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,1.1235869099297224,set_cost_weights,agent,Raising comfort weight due to upcoming evening high temperature demand and stability preference at night.,Raising comfort weight due to upcoming evening high temperature demand and stability preference at night.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,1.1235869099297224
2026-04-02 09:40:00,proactive,2026-04-02 09:35:00,2026-04-02 09:39:00,39.92836444011706,39.0,0.9668641377153875,-0.9668641377153875,1.004296614530837,7.4002675687317465,0.029590149708778386,7.3597777309840335,0.0006166889640609788,0,22.86,22.86,22.860000000000003,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.8416521947951109,set_cost_weights,agent,Prepared for evening temperature rise and optimized cost savings during off-peak hours.,Prepared for evening temperature rise and optimized cost savings during off-peak hours.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.8416521947951109
