time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 09:10:00,proactive,2026-04-02 09:05:00,2026-04-02 09:09:00,26.886851771100584,39.0,13.139345316671589,13.139345316671589,14.185132472068805,14.14004189120907,0.20343068615618493,13.733767346746603,0.0011783368242674226,0,21.99,22.72,22.1216393442623,0.7300000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.34,0.33,0.33,58.702370184619724,set_cost_weights,agent,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,1.0,2.5,0.0,39.0,0.34,0.25,0.41,58.701443819123504
2026-04-02 09:20:00,proactive,2026-04-02 09:15:00,2026-04-02 09:19:00,31.206322869230373,39.0,8.591218220344578,8.591218220344578,9.408430875567106,13.554671558440853,0.07698044421814915,13.439423746610041,0.0011295559632034044,0,21.99,22.72,22.241311475409837,0.7300000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.34,0.25,0.41,25.097906228227444,set_cost_weights,agent,Raising comfort weight due to evening high temperature demand and sleep stability preference.,Raising comfort weight due to evening high temperature demand and sleep stability preference.,1.0,2.5,0.0,39.0,0.36,0.24,0.4,26.573973590991955
2026-04-02 09:30:00,proactive,2026-04-02 09:25:00,2026-04-02 09:29:00,34.54297814595329,39.0,5.054377090576364,5.054377090576364,5.6715085462687895,12.752497296678523,0.14070866666932139,12.551038977141449,0.0010627081080565434,0,21.99,22.72,22.360983606557376,0.7300000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.36,0.24,0.4,9.199411498667027,set_cost_weights,agent,Prepare for the on-peak period by raising energy cost weight and lowering comfort to minimize heating during high-tariff hours.,Prepare for the on-peak period by raising energy cost weight and lowering comfort to minimize heating during high-tariff hours.,1.0,2.5,0.0,39.0,0.45,0.15,0.4,11.497660561006663
2026-04-02 09:40:00,proactive,2026-04-02 09:35:00,2026-04-02 09:39:00,36.917251559171184,39.0,2.494773157387506,2.494773157387506,2.9240600868435465,11.68019803973087,0.15679399864201074,11.458545118991756,0.000973349836644239,0,21.99,22.72,22.480655737704918,0.7300000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.45,0.15,0.4,2.8022603499994223,set_cost_weights,agent,Increase comfort weight due to evening temperature rise and user preference for warmth.,Increase comfort weight due to evening temperature rise and user preference for warmth.,1.0,2.5,0.0,39.0,0.5,0.1,0.4,3.1129683304221616
2026-04-02 09:50:00,proactive,2026-04-02 09:45:00,2026-04-02 09:49:00,38.46521613880889,39.0,0.7935569951987247,0.7935569951987247,1.0659963385485796,10.601947821297555,0.14508263482817027,10.398239083166354,0.0008834956517747962,0,21.99,22.72,22.60032786885246,0.7300000000000004,none,none,-1,1.0,2.5,0.0,39.0,0.5,0.1,0.4,0.3157913110052608,set_cost_weights,agent,Raising comfort weight due to evening high temperature demand and user preference for warmth.,Raising comfort weight due to evening high temperature demand and user preference for warmth.,1.0,2.5,0.0,39.0,0.6,0.1,0.3,0.37875421570837575
2026-04-02 10:00:00,proactive,2026-04-02 09:55:00,2026-04-02 09:59:00,39.37152478538376,39.0,0.182129369091318,-0.182129369091318,0.37152478538376243,9.706131114385794,0.168522971850412,9.492823256607146,0.0008088442595321494,0,22.72,23.72,22.73639344262295,1.0,none,none,-1,1.0,2.5,0.0,39.0,0.6,0.1,0.3,0.020753466024527486,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,1.0,2.5,0.0,39.0,0.7,0.2,0.1,0.024851449316863512
2026-04-02 10:10:00,proactive,2026-04-02 10:05:00,2026-04-02 10:09:00,39.91142616571386,39.0,0.834318140824027,-0.834318140824027,0.9114261657138627,8.808786487418097,0.1077790160805762,8.658774259166217,0.0007340655406181747,0,22.72,23.72,22.90032786885246,1.0,none,none,-1,1.0,2.5,0.0,39.0,0.7,0.2,0.1,0.48873458371892625,set_cost_weights,agent,Prepare for evening temperature rise and minimize costs during on-peak hours.,Prepare for evening temperature rise and minimize costs during on-peak hours.,1.0,2.5,0.0,39.0,0.8,0.15,0.05,0.5579733666783998
2026-04-02 10:20:00,proactive,2026-04-02 10:15:00,2026-04-02 10:19:00,40.08341538321255,39.0,1.068348674426956,-1.068348674426956,1.0834153832125466,8.162579029123757,0.07563676717250693,8.05775522021229,0.0006802149190936464,0,22.72,23.72,23.064262295081967,1.0,none,none,-1,1.0,2.5,0.0,39.0,0.8,0.15,0.05,0.9141168431585379,set_cost_weights,agent,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,1.0,2.5,0.0,39.0,0.85,0.1,0.05,0.9708451802064827
2026-04-02 10:30:00,proactive,2026-04-02 10:25:00,2026-04-02 10:29:00,40.0351281906716,39.0,1.0553956141936325,-1.0553956141936325,1.0731053300266566,7.7271020098897365,0.04851650607950106,7.660211790358623,0.0006439251674908115,0,22.72,23.72,23.228196721311477,1.0,none,none,-1,1.0,2.5,0.0,39.0,0.85,0.1,0.05,0.947425421845673,set_cost_weights,agent,Prepare for the on-peak hours by raising energy cost weight,Prepare for the on-peak hours by raising energy cost weight,1.0,2.5,0.0,39.0,0.85,0.1,0.05,0.947425421845673
2026-04-02 10:40:00,proactive,2026-04-02 10:35:00,2026-04-02 10:39:00,39.87461635092082,39.0,0.9112580751084295,-0.9112580751084295,0.9469167585035407,7.46158886924174,0.02762289521713843,7.423799199676514,0.0006217990724368117,0,22.72,23.72,23.392131147540987,1.0,none,none,-1,1.0,2.5,0.0,39.0,0.85,0.1,0.05,0.7064545744843939,set_cost_weights,agent,Prepare for evening temperature rise and minimize costs during on-peak hours,Prepare for evening temperature rise and minimize costs during on-peak hours,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.7476632389206915
