time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 00:10:00,proactive,2026-04-02 00:05:00,2026-04-02 00:09:00,25.59818499970574,39.0,14.4285653520511,14.4285653520511,15.4751324720688,14.214381150061794,0.07123769987641068,14.071905750308973,0.0011845317625051495,0,20.7,20.0,20.57377049180328,-0.6999999999999993,none,none,-1,1.0,3.0,0.0,39.0,0.34,0.33,0.33,70.7863065622273,set_cost_weights,agent,"Forecast suggests cooler temperatures in the morning and evening, raising energy weight to prepare for potential higher usage during on-peak hours. Comfort weight is slightly increased due to upcoming schedule events emphasizing temperature stability.","Forecast suggests cooler temperatures in the morning and evening, raising energy weight to prepare for potential higher usage during on-peak hours. Comfort weight is slightly increased due to upcoming schedule events emphasizing temperature stability.",1.0,3.0,0.0,39.0,0.35,0.35,0.3,72.8683777000228
2026-04-02 00:20:00,proactive,2026-04-02 00:15:00,2026-04-02 00:19:00,30.065242970429274,39.0,9.760243107840815,9.760243107840815,10.613581589244923,14.001468528119915,0.18109749819371207,13.90776148279324,0.001166789044009993,0,20.7,20.0,20.459016393442624,-0.6999999999999993,none,none,-1,1.0,3.0,0.0,39.0,0.35,0.35,0.3,33.34595314763445,set_cost_weights,agent,"Increased outdoor temperature and upcoming on-peak hours suggest raising comfort weight to ensure user comfort, while lowering energy weight due to higher costs during peak hours.","Increased outdoor temperature and upcoming on-peak hours suggest raising comfort weight to ensure user comfort, while lowering energy weight due to higher costs during peak hours.",1.0,3.0,0.0,39.0,0.45,0.35,0.2,42.87217154920771
2026-04-02 00:30:00,proactive,2026-04-02 00:25:00,2026-04-02 00:29:00,33.69674536761796,39.0,5.974952785685479,5.974952785685479,6.663465842089032,13.821883693806203,0.0710219031932886,13.713673530077504,0.0011518236411505167,0,20.7,20.0,20.34426229508197,-0.6999999999999993,none,none,-1,1.0,3.0,0.0,39.0,0.45,0.35,0.2,16.06906370680849,set_cost_weights,agent,Increased outdoor temperature and upcoming on-peak hours suggest raising comfort weight to prepare for higher temperatures and cost savings during peak times.,Increased outdoor temperature and upcoming on-peak hours suggest raising comfort weight to prepare for higher temperatures and cost savings during peak times.,1.0,3.0,0.0,39.0,0.5,0.3,0.2,17.853490834546445
2026-04-02 00:40:00,proactive,2026-04-02 00:35:00,2026-04-02 00:39:00,36.47506795669307,39.0,3.0167252674669482,3.0167252674669482,3.526783452726349,13.000533468127419,0.14999287908590617,12.785366829875143,0.001083377789010618,0,20.7,20.0,20.229508196721312,-0.6999999999999993,none,none,-1,1.0,3.0,0.0,39.0,0.5,0.3,0.2,4.55358796161461,set_cost_weights,agent,"Raising comfort weight to prepare for the evening high temperature demand and cooler preference at night, while slightly lowering energy weight due to upcoming on-peak hours.","Raising comfort weight to prepare for the evening high temperature demand and cooler preference at night, while slightly lowering energy weight due to upcoming on-peak hours.",1.0,3.0,0.0,39.0,0.6,0.3,0.1,5.463640016271556
2026-04-02 00:50:00,proactive,2026-04-02 00:45:00,2026-04-02 00:49:00,38.36235444793541,39.0,0.9561778257710344,0.9561778257710344,1.290914752623891,11.845683462201436,0.16930571104547518,11.606438797803396,0.0009871402885167865,0,20.7,20.0,20.114754098360656,-0.6999999999999993,none,none,-1,1.0,3.0,0.0,39.0,0.6,0.3,0.1,0.5515411576230156,set_cost_weights,agent,"Forecast shows a significant temperature increase in the evening, and the next on-peak period is approaching. Raising comfort weight prepares for potential discomfort while balancing cost.","Forecast shows a significant temperature increase in the evening, and the next on-peak period is approaching. Raising comfort weight prepares for potential discomfort while balancing cost.",1.0,3.0,0.0,39.0,0.7,0.2,0.1,0.641981620784121
2026-04-02 01:00:00,proactive,2026-04-02 00:55:00,2026-04-02 00:59:00,39.476975935309675,39.0,0.2786114883844434,-0.2786114883844434,0.4769759353096745,10.713868913841964,0.1882604887882215,10.476284794183583,0.0008928224094868303,0,20.0,20.0,20.0,0.0,night_cooler_preference,cooler,60,1.0,3.0,0.0,39.0,0.7,0.2,0.1,0.05614015158617386,set_cost_weights,agent,Prepared for cooler preference at night and higher energy cost during on-peak hours.,Prepared for cooler preference at night and higher energy cost during on-peak hours.,1.0,3.0,0.0,39.0,0.8,0.15,0.05,0.06344744965473802
2026-04-02 01:10:00,proactive,2026-04-02 01:05:00,2026-04-02 01:09:00,39.90403268199623,39.0,0.8470718305288244,-0.8470718305288244,0.9040326819962274,9.820733224320305,0.10393356869036016,9.676034752483895,0.0008183944353600254,0,20.0,20.0,20.0,0.0,night_cooler_preference,cooler,50,1.0,3.0,0.0,39.0,0.8,0.15,0.05,0.5752548003316117,set_cost_weights,agent,"Increased comfort weight due to cooler preference at night and higher outdoor temperatures in the afternoon, while maintaining a balance with energy cost.","Increased comfort weight due to cooler preference at night and higher outdoor temperatures in the afternoon, while maintaining a balance with energy cost.",1.0,3.0,0.0,39.0,0.85,0.1,0.05,0.6107221374177043
2026-04-02 01:20:00,proactive,2026-04-02 01:15:00,2026-04-02 01:19:00,39.99318714243335,39.0,0.9928960797113333,-0.9928960797113333,0.9951612577348001,9.199292358285543,0.07206156939048707,9.09958916644103,0.0007666076965237952,0,20.0,20.0,20.0,0.0,night_cooler_preference,cooler,40,1.0,3.0,0.0,39.0,0.85,0.1,0.05,0.8387341176750348,set_cost_weights,agent,Prepared for the upcoming cooler preference at night and evening high temperature demand by raising comfort weight.,Prepared for the upcoming cooler preference at night and evening high temperature demand by raising comfort weight.,1.0,3.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.8457392846955634
2026-04-02 01:30:00,proactive,2026-04-02 01:25:00,2026-04-02 01:29:00,39.886698332362606,39.0,0.9169387702115671,-0.9169387702115671,0.9450953827890558,8.793177692635592,0.04371256414218125,8.733185136262705,0.0007327648077196326,0,20.0,20.0,20.0,0.0,night_cooler_preference,cooler,30,1.0,3.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.7213640693197694,set_cost_weights,agent,"Prepared for cooler preference at night and high temperature demand in the evening by raising comfort weight, while keeping energy savings as a secondary objective.","Prepared for cooler preference at night and high temperature demand in the evening by raising comfort weight, while keeping energy savings as a secondary objective.",1.0,3.0,0.0,39.0,0.9,0.05,0.05,0.757065890381898
2026-04-02 01:40:00,proactive,2026-04-02 01:35:00,2026-04-02 01:39:00,39.69152080480849,39.0,0.7334833614421796,-0.7334833614421796,0.7749170543164681,8.566055425413126,0.021668613210052506,8.5367551591298,0.0007138379521177605,0,20.0,20.0,20.0,0.0,night_cooler_preference,cooler,20,1.0,3.0,0.0,39.0,0.9,0.05,0.05,0.48455509194921864,set_cost_weights,agent,Prepared for the upcoming on-peak hours and cooler night preference by slightly raising comfort weight.,Prepared for the upcoming on-peak hours and cooler night preference by slightly raising comfort weight.,1.0,3.0,0.0,39.0,0.9,0.05,0.05,0.48455509194921864
