time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 08:10:00,proactive,2026-04-02 08:05:00,2026-04-02 08:09:00,26.485318983829664,38.0,12.519242258612893,12.519242258612893,13.555132472068792,14.03715476065698,0.17755005009683544,13.993364069728091,0.0011697628967214154,0,21.62,22.74,21.821967213114757,1.1199999999999974,none,none,-1,1.0,3.0,0.0,38.0,0.34,0.33,0.33,53.29259653587587,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep period.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep period.,1.0,3.0,0.0,38.0,0.38,0.25,0.37,59.560924004469804
2026-04-02 08:20:00,proactive,2026-04-02 08:15:00,2026-04-02 08:19:00,30.976786193805108,38.0,7.860667263782943,7.860667263782943,8.717281856168096,14.083238962286483,0.05913439872044871,13.9894974756281,0.0011736032468572068,0,21.62,22.74,22.005573770491807,1.1199999999999974,none,none,-1,1.0,3.0,0.0,38.0,0.38,0.25,0.37,23.48317451589916,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep period.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep period.,1.0,3.0,0.0,38.0,0.45,0.2,0.35,27.807893658095473
2026-04-02 08:30:00,proactive,2026-04-02 08:25:00,2026-04-02 08:29:00,34.485208802719164,38.0,4.140525993280848,4.140525993280848,4.788175367839862,13.226837871254029,0.16900135971822947,12.983321104581236,0.0011022364892711689,0,21.62,22.74,22.189180327868854,1.1199999999999974,none,none,-1,1.0,3.0,0.0,38.0,0.45,0.2,0.35,7.717033677183209,set_cost_weights,agent,Prepare for evening temperature increase and prioritize comfort,Prepare for evening temperature increase and prioritize comfort,1.0,3.0,0.0,38.0,0.5,0.15,0.35,8.573680333990291
2026-04-02 08:40:00,proactive,2026-04-02 08:35:00,2026-04-02 08:39:00,36.919194990337466,38.0,1.4953349892482066,1.4953349892482066,1.9298528602455463,11.880630908454759,0.2021752812275119,11.594409921942024,0.0009900525757045634,0,21.62,22.74,22.3727868852459,1.1199999999999974,none,none,-1,1.0,3.0,0.0,38.0,0.5,0.15,0.35,1.1195688960771328,set_cost_weights,agent,Prepare for evening temperature rise and user comfort preference,Prepare for evening temperature rise and user comfort preference,1.0,3.0,0.0,38.0,0.6,0.15,0.25,1.343151439890238
2026-04-02 08:50:00,proactive,2026-04-02 08:45:00,2026-04-02 08:49:00,38.401537284427576,38.0,0.13854411654651813,-0.13854411654651813,0.40153728442757597,10.5039279314928,0.1863533253329454,10.216137773285489,0.0008753273276244,0,21.62,22.74,22.55639344262295,1.1199999999999974,none,none,-1,1.0,3.0,0.0,38.0,0.6,0.15,0.25,0.012872429099143717,set_cost_weights,agent,Prepare for evening temperature rise and user comfort preference,Prepare for evening temperature rise and user comfort preference,1.0,3.0,0.0,38.0,0.7,0.15,0.15,0.014774774414143639
2026-04-02 09:00:00,proactive,2026-04-02 08:55:00,2026-04-02 08:59:00,39.13377766414344,38.0,1.0301083715951762,-1.0301083715951762,1.1337776641434374,9.268001962067544,0.15214520705621135,9.055861797250014,0.0007723334968389622,0,22.74,23.73,22.75622950819672,0.990000000000002,none,none,-1,1.0,3.0,0.0,38.0,0.7,0.15,0.15,0.7439618795967267,set_cost_weights,agent,Preparation for evening temperature rise and user comfort preference.,Preparation for evening temperature rise and user comfort preference.,1.0,3.0,0.0,38.0,0.85,0.1,0.05,0.9027328019061155
2026-04-02 09:10:00,proactive,2026-04-02 09:05:00,2026-04-02 09:09:00,39.50877588438081,38.0,1.469068200668596,-1.469068200668596,1.5087758843808103,8.17815513113967,0.1360230588045251,7.989332968749084,0.0006815129275949725,0,22.74,23.73,22.918524590163937,0.990000000000002,none,none,-1,1.0,3.0,0.0,38.0,0.85,0.1,0.05,1.835123240218243,set_cost_weights,agent,Preparation for evening warmth and stability preference,Preparation for evening warmth and stability preference,1.0,3.0,0.0,38.0,0.9,0.05,0.05,1.9426905526652287
2026-04-02 09:20:00,proactive,2026-04-02 09:15:00,2026-04-02 09:19:00,39.47588114336544,38.0,1.5025551673284325,-1.5025551673284325,1.52434940494404,7.386841319575301,0.08875499865718868,7.264473304417264,0.0006155701099646083,0,22.74,23.73,23.080819672131145,0.990000000000002,none,none,-1,1.0,3.0,0.0,38.0,0.9,0.05,0.05,2.0322145524952004,set_cost_weights,agent,Prepare for evening temperature rise and higher energy cost in the on-peak period.,Prepare for evening temperature rise and higher energy cost in the on-peak period.,1.0,3.0,0.0,38.0,0.9,0.05,0.05,2.0322145524952004
2026-04-02 09:30:00,proactive,2026-04-02 09:25:00,2026-04-02 09:29:00,39.228670631997396,38.0,1.2869074652452839,-1.2869074652452839,1.3432310997220114,6.903730604677499,0.04952971839161497,6.836141905007905,0.0005753108837231248,0,22.74,23.73,23.24311475409836,0.990000000000002,none,none,-1,1.0,3.0,0.0,38.0,0.9,0.05,0.05,1.4908060011842534,set_cost_weights,agent,Prepare for evening temperature rise and higher energy cost in the on-peak period.,Prepare for evening temperature rise and higher energy cost in the on-peak period.,1.0,3.0,0.0,38.0,0.9,0.05,0.05,1.4908060011842534
2026-04-02 09:40:00,proactive,2026-04-02 09:35:00,2026-04-02 09:39:00,38.90460993330785,38.0,0.9707699699257375,-0.9707699699257375,1.036910243142806,6.661550262234317,0.02073599858895819,6.633941518423679,0.0005551291885195265,0,22.74,23.73,23.405409836065573,0.990000000000002,none,none,-1,1.0,3.0,0.0,38.0,0.9,0.05,0.05,0.8484325715271258,set_cost_weights,agent,Preparation for evening temperature rise and increased comfort priority.,Preparation for evening temperature rise and increased comfort priority.,1.0,3.0,0.0,38.0,0.9,0.05,0.05,0.8484325715271258
