time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 06:10:00,proactive,2026-04-02 06:05:00,2026-04-02 06:09:00,25.178184999705756,39.0,14.848565352051088,14.848565352051088,15.895132472068788,14.25,0.0,14.25,0.0011875,0,20.28,10.879999999999999,13.66688524590164,-9.400000000000002,none,none,-1,1.0,2.0,0.0,39.0,0.34,0.33,0.33,74.9670823748049,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort.,Prepare for evening temperature rise and prioritize comfort.,1.0,2.0,0.0,39.0,0.4,0.25,0.35,88.19492595565282
2026-04-02 06:20:00,proactive,2026-04-02 06:15:00,2026-04-02 06:19:00,29.487707126154305,39.0,10.298916878373655,10.298916878373655,11.10579089923829,13.425100794366292,0.08747437382234723,13.298513373609111,0.0011187583995305244,0,20.28,10.879999999999999,12.125901639344262,-9.400000000000002,none,none,-1,1.0,2.0,0.0,39.0,0.4,0.25,0.35,42.42988563169832,set_cost_weights,agent,Prepared for evening temperature rise and user comfort preference.,Prepared for evening temperature rise and user comfort preference.,1.0,2.0,0.0,39.0,0.5,0.2,0.3,53.036093255172155
2026-04-02 06:30:00,proactive,2026-04-02 06:25:00,2026-04-02 06:29:00,32.78790609638593,39.0,6.806577733517033,6.806577733517033,7.419218795639736,12.698882136371843,0.11316340819993427,12.538052311947903,0.0010582401780309869,0,10.280000000000001,10.879999999999999,10.584918032786884,0.5999999999999979,none,none,-1,1.0,2.0,0.0,39.0,0.5,0.2,0.3,23.166885620795647,set_cost_weights,agent,Prepared for evening temperature rise and user comfort preference.,Prepared for evening temperature rise and user comfort preference.,1.0,2.0,0.0,39.0,0.6,0.2,0.2,27.799829358625082
2026-04-02 06:40:00,proactive,2026-04-02 06:35:00,2026-04-02 06:39:00,33.78917108184682,39.0,5.422943018226405,5.422943018226405,5.632787930443946,13.286703423825838,0.10402910754535065,13.429084743315451,0.0011072252853188199,0,10.280000000000001,10.879999999999999,10.68327868852459,0.5999999999999979,none,none,-1,1.0,2.0,0.0,39.0,0.6,0.2,0.2,17.647211696770647,set_cost_weights,agent,Prepared for evening temperature rise and user comfort preference.,Prepared for evening temperature rise and user comfort preference.,1.0,2.0,0.0,39.0,0.7,0.2,0.1,20.58803746524285
2026-04-02 06:50:00,proactive,2026-04-02 06:45:00,2026-04-02 06:49:00,34.871192140455726,39.0,4.3436891583081145,4.3436891583081145,4.55963132404667,13.817806367290292,0.04994509086839508,13.885323157329976,0.0011514838639408575,0,10.280000000000001,10.879999999999999,10.781639344262294,0.5999999999999979,none,none,-1,1.0,2.0,0.0,39.0,0.7,0.2,0.1,13.209649048975779,set_cost_weights,agent,Preparation for evening temperature rise and user comfort emphasis,Preparation for evening temperature rise and user comfort emphasis,1.0,2.0,0.0,39.0,0.8,0.15,0.05,15.095836243221417
2026-04-02 07:00:00,proactive,2026-04-02 06:55:00,2026-04-02 06:59:00,35.88382535857934,39.0,3.3101370767726452,3.3101370767726452,3.5068411989857253,14.03988077866571,0.01566526356303777,14.060082684000074,0.001169990064888809,0,10.879999999999999,11.879999999999999,10.896393442622948,1.0,none,none,-1,1.0,2.0,0.0,39.0,0.8,0.15,0.05,8.767361019142161,set_cost_weights,agent,Prepared for evening comfort with rising outdoor temperature and on-peak tariff starting at 18:00.,Prepared for evening comfort with rising outdoor temperature and on-peak tariff starting at 18:00.,1.0,2.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,9.392835019821154
2026-04-02 07:10:00,proactive,2026-04-02 07:05:00,2026-04-02 07:09:00,36.83884901130764,39.0,2.3366545425008214,2.3366545425008214,2.5165625327480114,13.988251302895696,0.017645447760451134,13.962601264614303,0.0011656876085746413,0,10.879999999999999,11.879999999999999,11.060327868852456,1.0,none,none,-1,1.0,2.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,4.681071209681739,set_cost_weights,agent,Preparation for evening warmer conditions and user preference for comfort.,Preparation for evening warmer conditions and user preference for comfort.,1.0,2.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,4.681071209681739
2026-04-02 07:20:00,proactive,2026-04-02 07:15:00,2026-04-02 07:19:00,37.577977917755135,39.0,1.5554589758681558,1.5554589758681558,1.6928905901548887,13.836902715666351,0.024067227042221993,13.802648798538028,0.0011530752263055294,0,10.879999999999999,11.879999999999999,11.224262295081964,1.0,none,none,-1,1.0,2.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,2.07491483895063,set_cost_weights,agent,Preparation for evening warmer conditions and user comfort emphasis.,Preparation for evening warmer conditions and user comfort emphasis.,1.0,2.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,2.07491483895063
2026-04-02 07:30:00,proactive,2026-04-02 07:25:00,2026-04-02 07:29:00,38.123888183999924,39.0,0.9730038042568765,0.9730038042568765,1.0732535376020067,13.66107938216351,0.025016776028217863,13.625768847706498,0.0011384232818469594,0,10.879999999999999,11.879999999999999,11.388196721311473,1.0,none,none,-1,1.0,2.0,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.812572704924265,set_cost_weights,agent,Prepared for evening comfort with rising outdoor temperature and high tariff during on-peak hours.,Prepared for evening comfort with rising outdoor temperature and high tariff during on-peak hours.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.852632128529555
2026-04-02 07:40:00,proactive,2026-04-02 07:35:00,2026-04-02 07:39:00,38.50892727361837,39.0,0.5582011581368633,0.5582011581368633,0.6279945249888925,13.490424150773881,0.022919901796043543,13.458227327353134,0.0011242020125644902,0,10.879999999999999,11.879999999999999,11.552131147540981,1.0,none,none,-1,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.2809919100068899,set_cost_weights,agent,Prepared for evening temperature rise and higher energy cost in the on-peak period.,Prepared for evening temperature rise and higher energy cost in the on-peak period.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.2809919100068899
