time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 15:10:00,proactive,2026-04-02 15:05:00,2026-04-02 15:09:00,30.077166005593334,38.0,8.74490374264717,8.74490374264717,9.594031710515967,11.481983676672678,0.1886542353268798,11.21505586561675,0.0009568319730560565,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.34,0.33,0.33,26.00415148322818,set_cost_weights,agent,Increase comfort weight due to upcoming guests and evening high temperature demand at 6 PM.,Increase comfort weight due to upcoming guests and evening high temperature demand at 6 PM.,1.0,2.0,0.0,38.0,0.45,0.35,0.2,34.41638762624103
2026-04-02 15:20:00,proactive,2026-04-02 15:15:00,2026-04-02 15:19:00,33.37953674544695,38.0,5.200105834063744,5.200105834063744,5.801649135897108,10.16858092935249,0.17958354063457535,9.915927380562735,0.0008473817441127073,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.45,0.35,0.2,12.171492908426998,set_cost_weights,agent,"Increase comfort weight due to guests coming at 6 PM and evening high temperature demand, while slightly raising energy cost to prepare for on-peak hours.","Increase comfort weight due to guests coming at 6 PM and evening high temperature demand, while slightly raising energy cost to prepare for on-peak hours.",1.0,2.0,0.0,38.0,0.6,0.25,0.15,16.22680268853648
2026-04-02 15:30:00,proactive,2026-04-02 15:25:00,2026-04-02 15:29:00,35.63790458090527,38.0,2.7508769077201194,2.7508769077201194,3.1565008011724416,8.977111686736524,0.1559809735914061,8.758483509161163,0.0007480926405613771,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.6,0.25,0.15,4.542282460804622,set_cost_weights,agent,"Increase comfort weight due to guests coming at 6 PM and evening high temperature demand, reduce energy cost to save on peak tariffs","Increase comfort weight due to guests coming at 6 PM and evening high temperature demand, reduce energy cost to save on peak tariffs",1.0,2.0,0.0,38.0,0.8,0.15,0.05,6.0549871388852665
2026-04-02 15:40:00,proactive,2026-04-02 15:35:00,2026-04-02 15:39:00,37.09913835066009,38.0,1.1464253984738746,1.1464253984738746,1.4043540640719314,7.9754828339282655,0.1270198506990262,7.7979572722882,0.000664623569494022,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.8,0.15,0.05,1.0524338634459978,set_cost_weights,agent,"Preparation for evening comfort with guests, raising comfort weight","Preparation for evening comfort with guests, raising comfort weight",1.0,2.0,0.0,38.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,1.1271720677027133
2026-04-02 15:50:00,proactive,2026-04-02 15:45:00,2026-04-02 15:49:00,37.96854911213667,38.0,0.1100871805816908,0.1100871805816908,0.31532029976963827,7.122273163259678,0.13486477543654077,7.013753420032247,0.0005935227636049733,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.01095739991268384,set_cost_weights,agent,"Increase comfort weight due to guests coming at 6 PM and evening high temperature demand, while reducing energy cost to prepare for higher tariffs later.","Increase comfort weight due to guests coming at 6 PM and evening high temperature demand, while reducing energy cost to prepare for higher tariffs later.",1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.011208508526515544
2026-04-02 16:00:00,proactive,2026-04-02 15:55:00,2026-04-02 15:59:00,38.45556300068221,38.0,0.3827970000148184,-0.3827970000148184,0.45556300068221134,6.579559774374343,0.0724749803834872,6.478753030924763,0.0005482966478645286,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.132155630573497,set_cost_weights,agent,"Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost weight to balance between comfort and cost savings.","Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost weight to balance between comfort and cost savings.",1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.132155630573497
2026-04-02 16:10:00,proactive,2026-04-02 16:05:00,2026-04-02 16:09:00,38.66387277426973,38.0,0.636428968004752,-0.636428968004752,0.663872774269727,6.145462029224114,0.05105944446542141,6.074615182934282,0.0005121218357686762,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.3647943510389748,set_cost_weights,agent,"Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost to balance between comfort and cost savings.","Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost to balance between comfort and cost savings.",1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.3647943510389748
2026-04-02 16:20:00,proactive,2026-04-02 16:15:00,2026-04-02 16:19:00,38.70670798048312,38.0,0.7065076288656528,-0.7065076288656528,0.7076145892382542,5.8465512174583365,0.03421460365694952,5.799209488303782,0.00048721260145486134,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.4494816212275666,set_cost_weights,agent,"Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost to balance between comfort and cost savings.","Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost to balance between comfort and cost savings.",1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.4494816212275666
2026-04-02 16:30:00,proactive,2026-04-02 16:25:00,2026-04-02 16:29:00,38.65605723374889,38.0,0.6705337392508468,-0.6705337392508468,0.6839777016489279,5.651535935197485,0.02158517331083785,5.621775811870236,0.0004709613279331238,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.4048895413135442,set_cost_weights,agent,"Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost weight as the tariff remains on-peak.","Increase comfort weight due to upcoming evening high temperature demand and guests arriving at 6 PM, while slightly reducing energy cost weight as the tariff remains on-peak.",1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.4048895413135442
2026-04-02 16:40:00,proactive,2026-04-02 16:35:00,2026-04-02 16:39:00,38.56039631054009,38.0,0.5812588297662643,-0.5812588297662643,0.6017582714116259,5.532748495005658,0.012540512292868391,5.515549964250883,0.00046106237458380477,0,26.0,26.0,26.0,0.0,none,none,-1,1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.3043062143735779,set_cost_weights,agent,Increase comfort weight due to upcoming guests and evening_high_temperature_demand event at 6 PM.,Increase comfort weight due to upcoming guests and evening_high_temperature_demand event at 6 PM.,1.0,2.0,0.0,38.0,0.9,0.05,0.05,0.3043062143735779
