time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 06:10:00,proactive,2026-04-02 06:05:00,2026-04-02 06:09:00,25.078184999705726,39.0,14.948565352051114,14.948565352051114,15.995132472068814,14.25,0.0,14.25,0.0011875,0,20.18,10.739999999999998,13.559672131147543,-9.440000000000001,none,none,-1,1.0,2.5,0.0,39.0,0.34,0.33,0.33,75.98018481874465,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort,Prepare for evening temperature rise and prioritize comfort,1.0,2.5,0.0,39.0,0.4,0.3,0.3,89.38740493381722
2026-04-02 06:20:00,proactive,2026-04-02 06:15:00,2026-04-02 06:19:00,29.580231349369516,39.0,10.26420285874713,10.26420285874713,11.125199424377733,14.185472996746475,0.013402988625179699,14.160857210204849,0.0011821227497288728,0,20.18,10.739999999999998,12.012131147540984,-9.440000000000001,none,none,-1,1.0,2.5,0.0,39.0,0.4,0.3,0.3,42.14509076385056,set_cost_weights,agent,Prepared for evening temperature rise and user comfort preference.,Prepared for evening temperature rise and user comfort preference.,1.0,2.5,0.0,39.0,0.5,0.3,0.2,52.680476707936414
2026-04-02 06:30:00,proactive,2026-04-02 06:25:00,2026-04-02 06:29:00,33.21871275046827,39.0,6.443707379731317,6.443707379731317,7.12499386870094,13.735005726053505,0.10552953041158993,13.58156724345708,0.0011445838105044585,0,10.18,10.739999999999998,10.464590163934425,0.5599999999999987,none,none,-1,1.0,2.5,0.0,39.0,0.5,0.3,0.2,20.76412711775966,set_cost_weights,agent,Prepared for evening temperature rise and user comfort preference.,Prepared for evening temperature rise and user comfort preference.,1.0,2.5,0.0,39.0,0.6,0.3,0.1,24.91625811305693
2026-04-02 06:40:00,proactive,2026-04-02 06:35:00,2026-04-02 06:39:00,34.504270010092206,39.0,4.753226344988226,4.753226344988226,5.015468230567173,14.197636223952092,0.03994401430005285,14.214155991259096,0.0011831363519960076,0,10.18,10.739999999999998,10.55639344262295,0.5599999999999987,none,none,-1,1.0,2.5,0.0,39.0,0.6,0.3,0.1,13.559446606800709,set_cost_weights,agent,Prepared for evening comfort with rising outdoor temperature and stable tariff.,Prepared for evening comfort with rising outdoor temperature and stable tariff.,1.0,2.5,0.0,39.0,0.7,0.2,0.1,15.817579539117723
2026-04-02 06:50:00,proactive,2026-04-02 06:45:00,2026-04-02 06:49:00,35.64789136065991,39.0,3.5644293091733075,3.5644293091733075,3.7813585335767144,14.193002534793624,0.036928330730179114,14.180952588304088,0.0011827502112328023,0,10.18,10.739999999999998,10.648196721311473,0.5599999999999987,none,none,-1,1.0,2.5,0.0,39.0,0.7,0.2,0.1,8.895975582055485,set_cost_weights,agent,Prepared for evening comfort demand with rising outdoor temperature and on-peak tariff starting at 16:50,Prepared for evening comfort demand with rising outdoor temperature and on-peak tariff starting at 16:50,1.0,2.5,0.0,39.0,0.8,0.15,0.05,10.165899501175526
2026-04-02 07:00:00,proactive,2026-04-02 06:55:00,2026-04-02 06:59:00,36.593624921981956,39.0,2.5826730514132947,2.5826730514132947,2.763726985551102,14.206970239901171,0.0351428151654324,14.174345753051924,0.0011839141866584308,0,10.739999999999998,11.620000000000001,10.754426229508194,0.8800000000000026,none,none,-1,1.0,2.5,0.0,39.0,0.8,0.15,0.05,5.337936247775021,set_cost_weights,agent,Prepared for evening temperature rise and off-peak to on-peak transition in electricity pricing.,Prepared for evening temperature rise and off-peak to on-peak transition in electricity pricing.,1.0,2.5,0.0,39.0,0.85,0.1,0.05,5.670854295206514
2026-04-02 07:10:00,proactive,2026-04-02 07:05:00,2026-04-02 07:09:00,37.45296011145428,39.0,1.7056647869774764,1.7056647869774764,1.8682134018498147,14.137498129971073,0.015494622738670902,14.114320678555435,0.0011781248441642563,0,10.739999999999998,11.620000000000001,10.898688524590161,0.8800000000000026,none,none,-1,1.0,2.5,0.0,39.0,0.85,0.1,0.05,2.4740766946644714,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort,Prepare for evening temperature rise and prioritize comfort,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,2.494801250420207
2026-04-02 07:20:00,proactive,2026-04-02 07:15:00,2026-04-02 07:19:00,38.11631851468275,39.0,1.0024123821856719,1.0024123821856719,1.125082056857238,13.976905361888237,0.0280999329111748,13.936679779332298,0.0011647421134906863,0,10.739999999999998,11.620000000000001,11.04295081967213,0.8800000000000026,none,none,-1,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.8623928210487256,set_cost_weights,agent,Prepared for evening comfort with higher tariff in the on-peak hours,Prepared for evening comfort with higher tariff in the on-peak hours,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.8623928210487256
2026-04-02 07:30:00,proactive,2026-04-02 07:25:00,2026-04-02 07:29:00,38.58803231851132,39.0,0.49380569098795063,0.49380569098795063,0.5790786596326711,13.763022590607747,0.03124648456659265,13.718853848106177,0.0011469185492173125,0,10.739999999999998,11.620000000000001,11.187213114754101,0.8800000000000026,none,none,-1,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.2101017270100966,set_cost_weights,agent,Preparation for evening warmer conditions and user's comfort emphasis.,Preparation for evening warmer conditions and user's comfort emphasis.,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.2101017270100966
2026-04-02 07:40:00,proactive,2026-04-02 07:35:00,2026-04-02 07:39:00,38.87491579063787,39.0,0.042017313716927164,0.042017313716927164,0.2100865685846358,13.421328531793767,0.08403462743385433,13.379311218076841,0.0011184440443161474,0,10.739999999999998,11.620000000000001,11.331475409836068,0.8800000000000026,none,none,-1,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.0025800876761329517,set_cost_weights,agent,Evening warmer event at 18:00 suggests raising comfort weight to prepare for increased demand and user preference.,Evening warmer event at 18:00 suggests raising comfort weight to prepare for increased demand and user preference.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.002149870037781526
2026-04-02 07:50:00,proactive,2026-04-02 07:45:00,2026-04-02 07:49:00,39.04173358993335,39.0,0.0,0.0,0.0,13.379311218076841,0.0,13.379311218076841,0.0011149426015064036,0,10.739999999999998,11.620000000000001,11.475737704918034,0.8800000000000026,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.0005574713007532018,set_cost_weights,agent,Prepared for evening temperature rise and optimized for cost savings during off-peak hours,Prepared for evening temperature rise and optimized for cost savings during off-peak hours,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.0005574713007532018
2026-04-02 08:00:00,proactive,2026-04-02 07:55:00,2026-04-02 07:59:00,39.17952243437434,39.0,0.0,0.0,0.0,13.379311218076841,0.0,13.379311218076841,0.0011149426015064036,0,11.620000000000001,11.620000000000001,11.620000000000003,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.0005574713007532018,set_cost_weights,agent,Prepared for evening comfort with rising tariffs,Prepared for evening comfort with rising tariffs,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.0005574713007532018
2026-04-02 08:10:00,proactive,2026-04-02 08:05:00,2026-04-02 08:09:00,39.33330147299087,39.0,0.31350374970089945,-0.31350374970089945,0.3333014729908683,12.976534598258457,0.03365816174943098,12.929736866291236,0.0010813778831882048,0,11.620000000000001,11.620000000000001,11.620000000000003,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.08899710885705928,set_cost_weights,agent,Prepared for evening comfort with rising tariffs,Prepared for evening comfort with rising tariffs,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.08899710885705928
2026-04-02 08:20:00,proactive,2026-04-02 08:15:00,2026-04-02 08:19:00,39.368478710790725,39.0,0.36715595993538275,-0.36715595993538275,0.36850909549248456,12.776706783884567,0.0231199809060237,12.744703237727347,0.0010647255653237135,0,11.620000000000001,11.620000000000001,11.620000000000001,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.12185564342510598,set_cost_weights,agent,Prepared for evening temperature increase and user comfort preference.,Prepared for evening temperature increase and user comfort preference.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.12185564342510598
2026-04-02 08:30:00,proactive,2026-04-02 08:25:00,2026-04-02 08:29:00,39.3395117497842,39.0,0.34829976386658784,-0.34829976386658784,0.35637807664522825,12.645109232222216,0.014446463689808115,12.625223893404808,0.0010537591026851846,0,11.620000000000001,11.620000000000001,11.620000000000001,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.10970838389810789,set_cost_weights,agent,Prepared for evening comfort demand with slightly higher energy cost weight.,Prepared for evening comfort demand with slightly higher energy cost weight.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.10970838389810789
2026-04-02 08:40:00,proactive,2026-04-02 08:35:00,2026-04-02 08:39:00,39.27980241931791,39.0,0.29288747458350317,-0.29288747458350317,0.3057403022487293,12.56732069500841,0.007903481158106147,12.556538988955507,0.0010472767245840342,0,11.620000000000001,11.620000000000001,11.620000000000001,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.0777284192341401,set_cost_weights,agent,Prepared for evening temperature rise and user comfort preference.,Prepared for evening temperature rise and user comfort preference.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.0777284192341401
2026-04-02 08:50:00,proactive,2026-04-02 08:45:00,2026-04-02 08:49:00,39.21131523192853,39.0,0.22501127691969885,-0.22501127691969885,0.23876213990651252,12.528589544902042,0.0033576779853513082,12.52410654778322,0.0010440491287418367,0,11.620000000000001,11.620000000000001,11.620000000000001,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.046089094607293955,set_cost_weights,agent,Prepared for evening temperature increase and optimized cost savings,Prepared for evening temperature increase and optimized cost savings,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.046089094607293955
