time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 08:10:00,proactive,2026-04-02 08:05:00,2026-04-02 08:09:00,26.76456401309833,39.0,13.252676152388279,13.252676152388279,14.295132472068794,14.126747130603869,0.1044351965514537,13.967710929897423,0.0011772289275503226,0,21.88,22.68,22.02426229508197,0.8000000000000007,none,none,-1,1.0,2.0,0.0,39.0,0.34,0.33,0.33,59.71926714815152,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort,Prepare for evening temperature rise and prioritize comfort,1.0,2.0,0.0,39.0,0.38,0.25,0.37,66.74366452145672
2026-04-02 08:20:00,proactive,2026-04-02 08:15:00,2026-04-02 08:19:00,31.028837925422025,39.0,8.738779065654313,8.738779065654313,9.529987625125962,13.17734250393941,0.1485346631039861,12.966331556251445,0.0010981118753282844,0,21.88,22.68,22.155409836065576,0.8000000000000007,none,none,-1,1.0,2.0,0.0,39.0,0.38,0.25,0.37,29.021964111994823,set_cost_weights,agent,Increase comfort weight to prepare for evening temperature rise and user preference.,Increase comfort weight to prepare for evening temperature rise and user preference.,1.0,2.0,0.0,39.0,0.45,0.2,0.35,34.36705105215859
2026-04-02 08:30:00,proactive,2026-04-02 08:25:00,2026-04-02 08:29:00,34.15407993292774,39.0,5.3989903387494795,5.3989903387494795,5.971679886753165,12.10840127168673,0.150271461702461,11.896502424596948,0.0010090334393072276,0,21.88,22.68,22.286557377049185,0.8000000000000007,none,none,-1,1.0,2.0,0.0,39.0,0.45,0.2,0.35,13.11915049359667,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort.,Prepare for evening temperature rise and prioritize comfort.,1.0,2.0,0.0,39.0,0.5,0.15,0.35,14.576100810772529
2026-04-02 08:40:00,proactive,2026-04-02 08:35:00,2026-04-02 08:39:00,36.34066941491243,39.0,3.039309332164406,3.039309332164406,3.434724540295136,11.091690112733897,0.13554075336448287,10.901410116356963,0.0009243075093944915,0,21.88,22.68,22.417704918032793,0.8000000000000007,none,none,-1,1.0,2.0,0.0,39.0,0.5,0.15,0.35,4.620118734453841,set_cost_weights,agent,Increase comfort weight due to upcoming evening temperature rise and user preference for warmth.,Increase comfort weight due to upcoming evening temperature rise and user preference for warmth.,1.0,2.0,0.0,39.0,0.65,0.15,0.2,6.00571534627012
2026-04-02 08:50:00,proactive,2026-04-02 08:45:00,2026-04-02 08:49:00,37.794284358080674,39.0,1.4529539521254506,1.4529539521254506,1.711768832435169,10.209097969431612,0.11348409850824522,10.050290235031005,0.0008507581641193009,0,21.88,22.68,22.548852459016405,0.8000000000000007,none,none,-1,1.0,2.0,0.0,39.0,0.65,0.15,0.2,1.3734876932047844,set_cost_weights,agent,Increase comfort weight due to upcoming evening temperature rise and user preference for warmth.,Increase comfort weight due to upcoming evening temperature rise and user preference for warmth.,1.0,2.0,0.0,39.0,0.75,0.15,0.1,1.5845888696991923
2026-04-02 09:00:00,proactive,2026-04-02 08:55:00,2026-04-02 08:59:00,38.70200539757732,39.0,0.448041841477999,0.448041841477999,0.6063819848410077,9.490692306887933,0.08978540685056145,9.365375720736898,0.0007908910255739945,0,22.68,22.68,22.680000000000007,0.0,none,none,-1,1.0,2.0,0.0,39.0,0.75,0.15,0.1,0.15174642524484633,set_cost_weights,agent,Prepared for evening comfort with rising tariffs,Prepared for evening comfort with rising tariffs,1.0,2.0,0.0,39.0,0.85,0.1,0.05,0.17142314394343994
2026-04-02 09:10:00,proactive,2026-04-02 09:05:00,2026-04-02 09:09:00,39.34221558735371,39.0,0.17700569148460943,-0.17700569148460943,0.3422155873537065,8.886403659722442,0.15801842542170377,8.702856269667048,0.0007405336383102032,0,22.68,22.68,22.680000000000003,0.0,none,none,-1,1.0,2.0,0.0,39.0,0.85,0.1,0.05,0.027378044543264125,set_cost_weights,agent,Prepared for evening comfort with higher tariff in the on-peak hours,Prepared for evening comfort with higher tariff in the on-peak hours,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.028574328465006262
2026-04-02 09:20:00,proactive,2026-04-02 09:15:00,2026-04-02 09:19:00,39.64599214336853,39.0,0.6028960652143212,-0.6028960652143212,0.645992143368531,8.306945427577668,0.061061979650894535,8.222145143701297,0.0006922454522981389,0,22.68,22.68,22.68,0.0,none,none,-1,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.32748233971515983,set_cost_weights,agent,Raising comfort weight to prepare for evening temperature increase and ensuring stability during sleep period.,Raising comfort weight to prepare for evening temperature increase and ensuring stability during sleep period.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.32748233971515983
2026-04-02 09:30:00,proactive,2026-04-02 09:25:00,2026-04-02 09:29:00,39.742049492268634,39.0,0.733555615854371,-0.733555615854371,0.7420494922686345,7.946494242790091,0.04167533055254773,7.888769262025059,0.0006622078535658408,0,22.68,22.68,22.67999999999999,0.0,none,none,-1,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.48462498898287404,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and improving sleep stability.,Raising comfort weight to prepare for evening high temperature demand and improving sleep stability.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.48462498898287404
2026-04-02 09:40:00,proactive,2026-04-02 09:35:00,2026-04-02 09:39:00,39.716344915539345,39.0,0.7273514651845332,-0.7273514651845332,0.7369374324883395,7.7065582142076865,0.02690052137186651,7.669418217031838,0.0006422131845173072,0,22.68,22.68,22.68,0.0,none,none,-1,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.4764574232888513,set_cost_weights,agent,Raising comfort weight to prepare for evening temperature increase and ensuring stability during sleep hours.,Raising comfort weight to prepare for evening temperature increase and ensuring stability during sleep hours.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.4764574232888513
