time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 09:10:00,proactive,2026-04-02 09:05:00,2026-04-02 09:09:00,27.507278133709487,39.0,12.48055114840283,12.48055114840283,13.495132472068807,13.761978968598077,0.13164825921680626,13.572813724357651,0.0011468315807165064,0,22.68,23.5,22.827868852459016,0.8200000000000003,none,none,-1,1.0,2.0,0.0,39.0,0.34,0.33,0.33,52.96362607860672,set_cost_weights,agent,Raising energy weight due to upcoming on-peak hours and adjusting comfort slightly for the evening warmer forecast.,Raising energy weight due to upcoming on-peak hours and adjusting comfort slightly for the evening warmer forecast.,1.0,2.0,0.0,39.0,0.35,0.28,0.37,54.520697646471675
2026-04-02 09:20:00,proactive,2026-04-02 09:15:00,2026-04-02 09:19:00,31.618744624847288,39.0,8.118460854856433,8.118460854856433,8.879124030519264,12.725640454111744,0.1558607779161524,12.504702534832896,0.0010604700378426455,0,22.68,23.5,22.962295081967213,0.8200000000000003,none,none,-1,1.0,2.0,0.0,39.0,0.35,0.28,0.37,23.07130590774079,set_cost_weights,agent,Increase comfort weight due to evening high temperature demand and user objective of keeping it warm.,Increase comfort weight due to evening high temperature demand and user objective of keeping it warm.,1.0,2.0,0.0,39.0,0.4,0.25,0.35,26.36645570670006
2026-04-02 09:30:00,proactive,2026-04-02 09:25:00,2026-04-02 09:29:00,34.600267302776224,39.0,4.925237169142571,4.925237169142571,5.46998096683302,11.623739689747921,0.152647618907236,11.408748342730785,0.0009686449741456601,0,22.68,23.5,23.096721311475413,0.8200000000000003,none,none,-1,1.0,2.0,0.0,39.0,0.4,0.25,0.35,9.705646243639055,set_cost_weights,agent,Raising comfort weight due to evening high temperature demand and upcoming stability preference at sleep time.,Raising comfort weight due to evening high temperature demand and upcoming stability preference at sleep time.,1.0,2.0,0.0,39.0,0.5,0.2,0.3,12.130952300913437
2026-04-02 09:40:00,proactive,2026-04-02 09:35:00,2026-04-02 09:39:00,36.663013355606424,39.0,2.693805000679974,2.693805000679974,3.0655871072937515,10.601473504528208,0.13500523235857523,10.412100181087807,0.0008834561253773507,0,22.68,23.5,23.231147540983606,0.8200000000000003,none,none,-1,1.0,2.0,0.0,39.0,0.5,0.2,0.3,3.630086530389915,set_cost_weights,agent,Prepare for the on-peak period by raising energy cost weight and slightly increasing comfort to handle evening temperature rise.,Prepare for the on-peak period by raising energy cost weight and slightly increasing comfort to handle evening temperature rise.,1.0,2.0,0.0,39.0,0.6,0.15,0.25,4.355298852613578
2026-04-02 09:50:00,proactive,2026-04-02 09:45:00,2026-04-02 09:49:00,38.016391579357794,39.0,1.2124714184361067,1.2124714184361067,1.4524376676826378,9.728648209413484,0.1114377716204797,9.572804007569626,0.0008107206841177903,0,22.68,23.5,23.365573770491807,0.8200000000000003,none,none,-1,1.0,2.0,0.0,39.0,0.6,0.15,0.25,0.8832835342013585,set_cost_weights,agent,Raising energy weight to minimize costs during on-peak hours and slightly increasing comfort weight in anticipation of evening temperature rise.,Raising energy weight to minimize costs during on-peak hours and slightly increasing comfort weight in anticipation of evening temperature rise.,1.0,2.0,0.0,39.0,0.65,0.1,0.25,0.956382520885523
2026-04-02 10:00:00,proactive,2026-04-02 09:55:00,2026-04-02 09:59:00,38.84702797194657,39.0,0.2585398943741467,0.2585398943741467,0.4331651875216096,8.995619301275587,0.13884133698816808,8.747606852166959,0.0007496349417729655,0,23.5,23.97,23.507704918032786,0.46999999999999886,none,none,-1,1.0,2.0,0.0,39.0,0.65,0.1,0.25,0.044221237719232025,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,1.0,2.0,0.0,39.0,0.75,0.1,0.15,0.050896032322126576
2026-04-02 10:10:00,proactive,2026-04-02 10:05:00,2026-04-02 10:09:00,39.43123220245365,39.0,0.341621581591555,-0.341621581591555,0.4312322024536499,8.37492138684984,0.08299427198531682,8.25943771944805,0.00069791011557082,0,23.5,23.97,23.584754098360662,0.46999999999999886,none,none,-1,1.0,2.0,0.0,39.0,0.75,0.1,0.15,0.08823197699738054,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep hours.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep hours.,1.0,2.0,0.0,39.0,0.85,0.1,0.05,0.09989911541497667
2026-04-02 10:20:00,proactive,2026-04-02 10:15:00,2026-04-02 10:19:00,39.69718789365269,39.0,0.6607138275362388,-0.6607138275362388,0.6971878936526892,7.875993210040512,0.0589339493423329,7.794185381040386,0.000656332767503376,0,23.5,23.97,23.661803278688527,0.46999999999999886,none,none,-1,1.0,2.0,0.0,39.0,0.85,0.1,0.05,0.37171853558768747,set_cost_weights,agent,Prepare for the evening temperature rise and prioritize comfort to maintain warmth.,Prepare for the evening temperature rise and prioritize comfort to maintain warmth.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.39321750729881516
2026-04-02 10:30:00,proactive,2026-04-02 10:25:00,2026-04-02 10:29:00,39.76756040544105,39.0,0.7634752915592671,-0.7634752915592671,0.7675604054410528,7.529590525156237,0.03984520465758075,7.474429846931667,0.000627465877096353,0,23.5,23.97,23.738852459016393,0.46999999999999886,none,none,-1,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.5249191926019642,set_cost_weights,agent,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.5249191926019642
2026-04-02 10:40:00,proactive,2026-04-02 10:35:00,2026-04-02 10:39:00,39.72537810080277,39.0,0.7391430276850925,-0.7391430276850925,0.7516294381182931,7.301363253364544,0.025421510863654382,7.266289826918798,0.0006084469377803786,0,23.5,23.97,23.815901639344265,0.46999999999999886,none,none,-1,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.4920035564335035,set_cost_weights,agent,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,Raising energy weight due to upcoming on-peak hours and user's cost-saving objective.,1.0,2.0,0.0,39.0,0.9,0.05,0.05,0.4920035564335035
