time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 08:10:00,proactive,2026-04-02 08:05:00,2026-04-02 08:09:00,26.134260835834024,39.0,13.881350184825441,13.881350184825441,14.925132472068796,14.124027195311474,0.15498175722407376,13.95828564269409,0.001177002266275956,0,21.25,21.99,21.38344262295082,0.7399999999999984,none,none,-1,1.0,2.5,0.0,39.0,0.34,0.33,0.33,65.51916334596291,set_cost_weights,agent,Prepared for evening temperature rise and prioritized comfort near bedtime,Prepared for evening temperature rise and prioritized comfort near bedtime,1.0,2.5,0.0,39.0,0.4,0.3,0.3,77.08031967394385
2026-04-02 08:20:00,proactive,2026-04-02 08:15:00,2026-04-02 08:19:00,30.573614431782637,39.0,9.251047759036814,9.251047759036814,10.094707433832088,13.920335482836444,0.057583510683225314,13.831835990380512,0.001160027956903037,0,21.25,21.99,21.50475409836066,0.7399999999999984,none,none,-1,1.0,2.5,0.0,39.0,0.4,0.3,0.3,34.236238838641235,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep hours.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep hours.,1.0,2.5,0.0,39.0,0.5,0.3,0.2,42.794425669713064
2026-04-02 08:30:00,proactive,2026-04-02 08:25:00,2026-04-02 08:29:00,34.05699485083927,39.0,5.570100783930471,5.570100783930471,6.216992606999831,13.216461161579655,0.13180860859685142,13.026999604701452,0.0011013717634649717,0,21.25,21.99,21.626065573770493,0.7399999999999984,none,none,-1,1.0,2.5,0.0,39.0,0.5,0.3,0.2,15.516332598351433,set_cost_weights,agent,Raising comfort weight to prepare for evening temperature increase and ensuring the system prioritizes maintaining a comfortable temperature as outdoor temperatures rise.,Raising comfort weight to prepare for evening temperature increase and ensuring the system prioritizes maintaining a comfortable temperature as outdoor temperatures rise.,1.0,2.5,0.0,39.0,0.6,0.3,0.1,18.61892631692091
2026-04-02 08:40:00,proactive,2026-04-02 08:35:00,2026-04-02 08:39:00,36.573363952020614,39.0,2.865944901425415,2.865944901425415,3.3229067150323175,12.180971771654551,0.15476427983901064,11.9618206114015,0.0010150809809712125,0,21.25,21.99,21.747377049180326,0.7399999999999984,none,none,-1,1.0,2.5,0.0,39.0,0.6,0.3,0.1,4.931241145121198,set_cost_weights,agent,Prepared for evening temperature rise and optimized cost savings,Prepared for evening temperature rise and optimized cost savings,1.0,2.5,0.0,39.0,0.7,0.2,0.1,5.751590081940859
2026-04-02 08:50:00,proactive,2026-04-02 08:45:00,2026-04-02 08:49:00,38.24246563530027,39.0,1.038724151876501,1.038724151876501,1.3341195752535384,11.101667887837857,0.14701662424961373,10.895027799737305,0.0009251389906531547,0,21.25,21.99,21.868688524590166,0.7399999999999984,none,none,-1,1.0,2.5,0.0,39.0,0.7,0.2,0.1,0.7571244265236872,set_cost_weights,agent,Raising comfort weight to prepare for evening temperature increase and user preference for warmth.,Raising comfort weight to prepare for evening temperature increase and user preference for warmth.,1.0,2.5,0.0,39.0,0.8,0.15,0.05,0.8645513214183704
2026-04-02 09:00:00,proactive,2026-04-02 08:55:00,2026-04-02 08:59:00,39.23675357923672,39.0,0.04735071584734385,-0.04735071584734385,0.23675357923671925,10.164257143315938,0.09864732468196635,9.966962493952005,0.0008470214286096615,0,21.99,21.99,21.990000000000002,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.8,0.15,0.05,0.0030666005088011844,set_cost_weights,agent,Raising comfort weight to prepare for evening warmer conditions and ensuring stability during sleep period.,Raising comfort weight to prepare for evening warmer conditions and ensuring stability during sleep period.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.0024437881093171128
2026-04-02 09:10:00,proactive,2026-04-02 09:05:00,2026-04-02 09:09:00,39.847049199001,39.0,0.7576937105473889,-0.7576937105473889,0.847049199000999,9.258027873163451,0.11229025696846034,9.101632775381244,0.0007715023227636208,0,21.99,21.99,21.99,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.517078638998355,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep period.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep period.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.517078638998355
2026-04-02 09:20:00,proactive,2026-04-02 09:15:00,2026-04-02 09:19:00,40.065274941883445,39.0,1.0424529295563403,-1.0424529295563403,1.0652749418834446,8.580611986622028,0.07985695586817955,8.469859388547949,0.0007150509988851692,0,21.99,21.99,21.99,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.9783963950450436,set_cost_weights,agent,Prepared for evening temperature rise and optimized cost savings,Prepared for evening temperature rise and optimized cost savings,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.9783963950450436
2026-04-02 09:30:00,proactive,2026-04-02 09:25:00,2026-04-02 09:29:00,40.04421898399692,39.0,1.0601556720712977,-1.0601556720712977,1.0732400414244623,8.117646076653074,0.052031625053542585,8.045841908255234,0.000676470506387756,0,21.99,21.99,21.990000000000002,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,1.0118759459906044,set_cost_weights,agent,Raising comfort weight to prepare for evening warmth and ensuring stability during sleep.,Raising comfort weight to prepare for evening warmth and ensuring stability during sleep.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,1.0118759459906044
2026-04-02 09:40:00,proactive,2026-04-02 09:35:00,2026-04-02 09:39:00,39.8971750089252,39.0,0.9318911515171194,-0.9318911515171194,0.9654256235744612,7.830217736311397,0.030301768294166167,7.788698727829164,0.0006525181446926164,0,21.99,21.99,21.990000000000002,0.0,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.7819054916079871,set_cost_weights,agent,Prepared for evening temperature rise and optimized cost savings during off-peak hours.,Prepared for evening temperature rise and optimized cost savings during off-peak hours.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.7819054916079871
