time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,last_power_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,setpoint_before_C,comfort_weight_before,energy_weight_before,response_weight_before,weighted_cost_before,action,decision_source,reason,rationale,kp_after,ki_after,kd_after,setpoint_after_C,comfort_weight_after,energy_weight_after,response_weight_after,weighted_cost_after
2026-04-02 06:10:00,proactive,2026-04-02 06:05:00,2026-04-02 06:09:00,25.108184999705728,39.0,14.918565352051113,14.918565352051113,15.96513247206881,14.25,0.0,14.25,0.0011875,0,20.21,10.55,13.549999999999999,-9.66,none,none,-1,1.0,2.5,0.0,39.0,0.34,0.33,0.33,75.67554008556279,set_cost_weights,agent,Prepare for evening temperature rise and prioritize comfort,Prepare for evening temperature rise and prioritize comfort,1.0,2.5,0.0,39.0,0.4,0.25,0.35,89.02840561536797
2026-04-02 06:20:00,proactive,2026-04-02 06:15:00,2026-04-02 06:19:00,29.59969173581456,39.0,10.242576860535985,10.242576860535985,11.101348181091893,14.155326638188836,0.013143590155426297,14.131165773860785,0.001179610553182403,0,20.21,10.55,11.966393442622948,-9.66,none,none,-1,1.0,2.5,0.0,39.0,0.4,0.25,0.35,41.967101621737825,set_cost_weights,agent,Prepared for evening temperature rise and prioritized comfort.,Prepared for evening temperature rise and prioritized comfort.,1.0,2.5,0.0,39.0,0.5,0.2,0.3,52.45754984832281
2026-04-02 06:30:00,proactive,2026-04-02 06:25:00,2026-04-02 06:29:00,33.22926689620472,39.0,6.431574842846212,6.431574842846212,7.111226219998944,13.707618958814473,0.10508423298483492,13.554814767796561,0.0011423015799012061,0,10.21,10.55,10.382786885245896,0.33999999999999986,none,none,-1,1.0,2.5,0.0,39.0,0.5,0.2,0.3,20.68487839695829,set_cost_weights,agent,Prepared for evening temperature rise and stability preference by raising comfort weight.,Prepared for evening temperature rise and stability preference by raising comfort weight.,1.0,2.5,0.0,39.0,0.6,0.2,0.2,24.821388454794064
2026-04-02 06:40:00,proactive,2026-04-02 06:35:00,2026-04-02 06:39:00,34.50960285191734,39.0,4.747390713806444,4.747390713806444,5.0089145553595955,14.178006091373309,0.047058385761827345,14.189872238566432,0.0011815005076144423,0,10.21,10.55,10.438524590163931,0.33999999999999986,none,none,-1,1.0,2.5,0.0,39.0,0.6,0.2,0.2,13.5249963358303,set_cost_weights,agent,Prepared for evening comfort with rising outdoor temperature and off-peak tariffs.,Prepared for evening comfort with rising outdoor temperature and off-peak tariffs.,1.0,2.5,0.0,39.0,0.7,0.2,0.1,15.778767104237028
2026-04-02 06:50:00,proactive,2026-04-02 06:45:00,2026-04-02 06:49:00,35.660427929420884,39.0,3.555201147258292,3.555201147258292,3.7721261895791542,14.196220614423897,0.04000376797021825,14.156530564262278,0.0011830183845353247,0,10.21,10.55,10.494262295081963,0.33999999999999986,none,none,-1,1.0,2.5,0.0,39.0,0.7,0.2,0.1,8.849985463078944,set_cost_weights,agent,Prepare for evening temperature rise and user comfort preference.,Prepare for evening temperature rise and user comfort preference.,1.0,2.5,0.0,39.0,0.8,0.15,0.05,10.113339079591745
2026-04-02 07:00:00,proactive,2026-04-02 06:55:00,2026-04-02 06:59:00,36.60933435091829,39.0,2.5692491859654836,2.5692491859654836,2.74987960224167,14.22483654664708,0.02093604074176936,14.25,0.0011854030455539233,0,10.55,11.25,10.561475409836062,0.6999999999999993,none,none,-1,1.0,2.5,0.0,39.0,0.8,0.15,0.05,5.282611316162592,set_cost_weights,agent,"Prepared for evening temperature rise and off-peak to on-peak transition, slightly raising comfort weight.","Prepared for evening temperature rise and off-peak to on-peak transition, slightly raising comfort weight.",1.0,2.5,0.0,39.0,0.85,0.1,0.05,5.61207068361903
2026-04-02 07:10:00,proactive,2026-04-02 07:05:00,2026-04-02 07:09:00,37.4343503201338,39.0,1.718216410005668,1.718216410005668,1.8742732066563406,14.14544514939704,0.010251780833984639,14.129633227121337,0.0011787870957830867,0,10.55,11.25,10.676229508196721,0.6999999999999993,none,none,-1,1.0,2.5,0.0,39.0,0.85,0.1,0.05,2.5106062998451226,set_cost_weights,agent,Preparation for evening warmth and stability preference,Preparation for evening warmth and stability preference,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,2.531637791834058
2026-04-02 07:20:00,proactive,2026-04-02 07:15:00,2026-04-02 07:19:00,38.079401886412164,39.0,1.0367864440438481,1.0367864440438481,1.1566252351769606,14.017521749413703,0.024134991583842906,13.982815130602823,0.0011681268124511422,0,10.55,11.25,10.790983606557377,0.6999999999999993,none,none,-1,1.0,2.5,0.0,39.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.9224778930842287,set_cost_weights,agent,Preparation for evening warmer conditions and user comfort preference.,Preparation for evening warmer conditions and user comfort preference.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.9680177243322144
2026-04-02 07:30:00,proactive,2026-04-02 07:25:00,2026-04-02 07:29:00,38.546065330169945,39.0,0.5354518320641659,0.5354518320641659,0.6202312923994739,13.827291167247191,0.028497539691740147,13.786930707889203,0.001152274263937266,0,10.55,11.25,10.905737704918034,0.6999999999999993,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.25861413511222403,set_cost_weights,agent,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,Raising comfort weight to prepare for evening high temperature demand and ensuring stability during sleep.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.25861413511222403
2026-04-02 07:40:00,proactive,2026-04-02 07:35:00,2026-04-02 07:39:00,38.84033973419144,39.0,0.09466768875801819,0.09466768875801819,0.25106014178242475,13.517891136552446,0.113842624864051,13.425075766977827,0.0011264909280460373,0,10.55,11.25,11.020491803278688,0.6999999999999993,none,none,-1,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.008632210800332522,set_cost_weights,agent,Prepared for evening temperature rise and increased comfort priority.,Prepared for evening temperature rise and increased comfort priority.,1.0,2.5,0.0,39.0,0.9,0.05,0.05,0.008632210800332522
